279,-44400,24.717,49.99,363.827,162.111,-0.01,47.027
280,-44200,29.537,49.99,363.826,162.104,-0.01,47.026
281,-44000,34.147,49.99,363.842,162.106,-0.01,47.042
282,-43800,38.171,49.99,363.844,162.135,-0.01,47.044
283,-43600,41.845,49.99,363.843,162.148,-0.01,47.043
284,-43400,45.448,49.99,363.822,162.138,-0.01,47.022
285,-43200,49.075,49.99,363.827,162.148,-0.01,47.027
286,-43000,52.725,49.99,363.835,162.152,-0.01,47.035
287,-42800,56.297,49.99,363.829,162.176,-0.01,47.029
288,-42600,59.339,49.99,363.816,162.184,-0.01,47.016
289,-42400,62.49,49.99,363.814,162.186,-0.01,47.014
290,-42200,65.719,49.99,363.821,162.186,-0.01,47.021
291,-42000,68.402,49.99,363.813,162.19,-0.01,47.013
292,-41800,70.758,49.99,363.806,162.184,-0.01,47.006
293,-41600,72.755,49.99,363.802,162.191,-0.01,47.002
294,-41400,74.51,49.99,363.791,162.194,-0.01,46.991
295,-41200,76.077,49.99,363.796,162.176,-0.01,46.996
296,-41000,77.115,49.99,363.801,162.173,-0.01,47.001
297,-40800,78.331,49.99,363.81,162.174,-0.01,47.01
298,-40600,79.462,49.99,363.784,162.162,-0.01,46.984
299,-40400,80.429,49.99,363.778,162.179,-0.01,46.978
300,-40200,80.671,49.99,363.779,162.178,-0.01,46.979
301,-40000,80.312,49.99,363.77,162.187,-0.01,46.97
302,-39800,79.392,49.99,363.782,162.197,-0.01,46.982
303,-39600,78.76,49.99,363.782,162.202,-0.01,46.982
304,-39400,78.129,49.99,363.778,162.21,-0.01,46.978
305,-39200,76.99,49.99,363.773,162.209,-0.01,46.973
306,-39000,75.578,49.99,363.78,162.219,-0.01,46.98
307,-38800,73.511,49.99,363.779,162.228,-0.01,46.979
308,-38600,71.257,49.99,363.781,162.222,-0.01,46.981
309,-38400,68.535,49.99,363.785,162.221,-0.01,46.985
310,-38200,65.563,49.99,363.779,162.207,-0.01,46.979
311,-38000,62.381,49.99,363.779,162.21,-0.01,46.979
312,-37800,57.896,49.99,363.763,162.218,-0.01,46.963
313,-37600,54.714,49.99,363.774,162.214,-0.01,46.974
